227.060389684839,208.970506040877,209.464523983739,209.171673884337
229.478435168249,209.179813217803,209.599518429492,209.527409785041
230.31240546068,209.375675221411,209.70190479874,209.892174048491
230.541276899269,209.560129863461,209.758106083584,210.432948301692
230.66025329294,209.734760318685,209.933958229408,210.781196328206
230.72525077196,209.900765519202,209.96221053021,210.961654777087
230.773469640497,210.059052189514,209.96221053021,211.266066361565
230.811396266214,210.21031838467,210.490936332392,211.998344493082
230.846160793483,210.355118783858,210.490936332392,212.4488546346
230.876552074694,210.493911309205,210.490936332392,212.4488546346
230.90006284889,210.627088112465,210.490936332392,212.560650400365
230.916753327384,210.754994869253,210.490936332392,212.560650400365
230.927172003954,210.877942050039,210.490936332392,212.742377605029
230.932162890101,210.996211092327,210.490936332392,212.78030264625
230.933723324235,211.110057636862,210.490936332392,213.08410372968
230.93461504709,211.219713354989,210.539234377191,213.260501108381
230.936288817212,211.325387222406,210.539234377191,213.476021656276
230.938526793271,211.427266781601,210.539234377191,213.552165004882
230.940755281138,211.52551964391,210.539234377191,214.111419282044
230.942665334707,211.620295247465,210.539234377191,214.183004691634
230.944192188725,211.711726908318,210.60774378888,214.183004691634
230.945386276335,211.799934005515,210.60774378888,214.233263059889
230.946329959133,211.885024258793,210.60774378888,214.233263059889
230.947101076169,211.967095961978,210.60774378888,214.233263059889
230.947761556825,212.046240117402,210.60774378888,214.663195397461
230.948356903103,212.122542356522,210.60774378888,214.663195397461
230.94891951336,212.196084657025,210.60774378888,214.707386407973
230.949472883195,212.26694674626,210.60774378888,215.234213044339
230.950035592566,212.335207266249,210.60774378888,215.234213044339
230.950624766568,212.400944624208,210.60774378888,215.234213044339
230.950624766568,212.400944624208,210.60774378888,215.234213044339
230.950624766568,212.400944624208,210.60774378888,215.234213044339
230.950624766568,212.400944624208,210.612417467558,215.234213044339
230.950624766568,212.400944624208,210.633839861374,215.234213044339
230.950624766568,212.400944624208,210.839739566483,215.234213044339
230.950624766568,212.400944624208,210.839739566483,215.370422764913
230.950624766568,212.400944624208,210.839739566483,215.370422764913
230.950624766568,212.400944624208,210.839739566483,215.370422764913
230.950624766568,212.400944624208,210.839739566483,215.370422764913
230.950624766568,212.400944624208,210.839739566483,215.370422764913
230.950624766568,212.400944624208,210.839739566483,215.370422764913
230.950624766568,212.400944624208,210.89835122562,215.370422764913
230.950624766568,212.400944624208,210.89835122562,215.370422764913
230.950624766568,212.400944624208,210.89835122562,215.370422764913
230.950624766568,212.400944624208,210.89835122562,215.370422764913
230.950624766568,212.400944624208,210.973266294825,215.582592509974
230.950624766568,212.400944624208,210.973266294825,215.837780387955
230.950624766568,212.400944624208,210.973266294825,215.837780387955
230.950624766568,212.400944624208,210.973266294825,215.837780387955
230.950624766568,212.400944624208,211.046534398293,215.837780387955
